trench,profile,lon,lat,z_a,W,theta_l,theta_s,A,S,h_f,d_f,class,age_Ma,sed_m
aleutian,134,199.474,53.5040901896,-6747.68627535,33.0438136393,4.6562869557387785,3.030504642112526,0.2115033682038041,48.52088990952231,137.82035319500028,103.130129818,1,52.1717281019,645.915169008
aleutian,135,199.63,53.52797677,-6740.81181026,28.0386991364,5.534216201924731,3.081244731686974,0.2847173806647907,37.877821814680104,145.52699510500042,83.1106183043,1,52.1555220755,642.180442737
aleutian,136,199.788,53.5473030144,-6650.89928099,25.03655113526,5.477744812803134,3.0877103953806766,0.2790318038367551,32.51425013696497,118.71810413000004,101.141573749,1,52.1446811075,639.502415288
aleutian,137,199.936,53.5882194753,-6693.24784652,29.0425178949,4.826381228991469,2.9538861490324875,0.2406723302656676,38.0140132483934,61.012071549999746,104.146002165,1,52.0848581198,635.625812277
aleutian,138,200.094,53.6071205999,-6640.60364521,21.02839456268,5.321415148240216,3.9961402254887424,0.1422341880025863,28.85386913103484,98.02908313500028,96.1238449882,1,52.0809638803,631.473935517
aleutian,139,200.256,53.6170849635,-6585.13764776,25.0366775929,4.417135432792902,2.9480476568546843,0.1994638501252127,30.17727101595928,81.34932110999944,90.1271252653,1,52.0996709261,627.318371069
aleutian,140,200.401,53.6661357186,-6565.56851513,18.02967547777,8.565233624869371,3.315412586718731,0.4418800917605045,23.158983029904867,93.31477280499983,108.171548552,1,52.0148111825,623.417056861
aleutian,141,200.551,53.7062705578,-6564.17982074,20.03130975482,7.182567623552975,3.091504790017986,0.3981929140514066,26.076513918186876,78.52323974000046,92.139216601,1,51.9612412648,618.905739028
aleutian,142,200.709,53.7428677346,-6547.66209344,19.02819951445,10.483520581486408,2.8249696799282225,0.5754635387728884,24.81615673160704,77.66266113999973,92.1317676953,1,51.9130621723,614.975336722
aleutian,143,200.868,53.7677055031,-6514.83998037,19.02699090573,7.858376361323629,2.8220456196531805,0.471547917361392,23.38192749540618,65.98132519499995,69.0953063607,1,51.8933851233,610.837551428
aleutian,144,201.022,53.7868656261,-6501.38058612,20.02876417668,7.89141155985967,2.645383957143896,0.4978769488550945,23.49182910429091,49.48850787500032,72.1006407305,1,51.8929913932,605.443273248
aleutian,145,201.172,53.814417593,-6494.19531043,16.02338744752,7.796452562193811,3.5613213454234773,0.3728839164451028,18.839346185327585,71.02987549999943,77.1090090549,1,51.8621155876,596.894383012
aleutian,146,201.325,53.8374834203,-6456.5028917,17.02456083278,6.174483724482515,3.377119594466768,0.2928685411868077,20.26900781579442,102.1293331700008,86.1197022361,1,51.850937359,588.780267054
aleutian,147,201.478,53.8603552503,-6414.77428992,24.04069113864,4.771485314767135,2.3899201924276823,0.3325555465259964,28.125754792801104,88.85164497000005,82.1354154509,1,51.8297906238,583.757019045
aleutian,148,201.608,53.9260695749,-6341.30287556,22.03872181957,9.140968811023944,2.047891654847523,0.6339409788701804,26.218894502055974,58.80465432999972,89.1527702597,1,51.7265033167,595.977752291
aleutian,149,201.757,53.9571928456,-6121.70787033,21.03395356376,2.6979241500829816,1.6610450830264083,0.2378725362823758,23.2388850182777,106.77523359000044,87.1362637519,1,51.6878153272,600.030086866
aleutian,150,201.9,54.0010584425,-6192.74016715,19.02970220364,8.418265050218473,1.5894926836067862,0.682347889331003,21.248752676575776,50.31945045499924,81.1231592047,1,51.6280975661,601.142400837
aleutian,151,202.06,54.0244880748,-6171.21467611,20.02790744024,4.664137547790919,1.557792595705501,0.4992574459120822,22.533255606414272,99.31723019499988,89.1194950635,1,51.6182440572,601.762294831
aleutian,152,202.245,54.0249738049,-5992.23431805,10.01401205634,3.055540784166223,2.0381139618761877,0.1997439702956978,9.045307990332054,45.231464905000394,65.0883482569,1,51.7114352358,602.924010094
aleutian,153,202.406,54.0487773565,-6034.10556332,9.01326628789,5.368871440578689,2.690357054980196,0.3323536970163476,8.254664747051619,184.0261160150003,102.143766024,1,51.7521051472,606.425974535
aleutian,154,202.567,54.0723651617,-6018.86618245,12.0179290082,3.498044895250477,2.5001438918624572,0.1663670549236467,11.563553399475946,52.21686749000037,71.1029069894,1,51.7940637218,612.088697479
aleutian,155,202.725,54.0999131387,-5927.00015829,12.01841980049,2.9991595440888803,2.1432317577138966,0.1664454795719104,11.400432943240054,87.80008854000062,78.1159384416,1,51.8244724713,624.637209331
aleutian,156,202.881,54.1314320347,-5938.87055471,11.01669318878,3.072854296619722,2.561480109330222,0.0907603543640363,10.336136682916637,149.00137815000016,86.1257998711,1,51.8518549145,648.800851237
aleutian,157,203.043,54.1543792073,-5892.53783478,14.02320753513,2.3932037457694584,2.3932241483501957,-4.262590221485953e-06,14.16474313457833,-16.49830312999984,86.1380273607,1,51.9014705319,692.245571135
aleutian,158,203.183,54.2106178031,-5884.47172459,17.03066592849,3.915611166770389,1.6336224700518722,0.4112259180396098,17.937589922584856,599.7132152300005,80.1409353035,1,51.8675739837,762.91310471
aleutian,159,203.331,54.2541245432,-5869.14528201,20.03181382199,1.969232265160663,1.3131252100536386,0.1998889700653911,20.862418940410148,-1.60054230500009,79.1219297736,1,51.8622164422,860.940303914
aleutian,160,203.494,54.2764772401,-5830.9322055,25.0437882783,1.1866931400505547,1.2855712872941445,-0.0399949722812573,27.262478161014513,320.99236045,67.1146505404,1,51.8403185464,984.503138982
aleutian,161,203.626,54.3447858311,-5800.52530152,21.03398659583,2.881197015399618,0.9010712508741234,0.523528640784726,22.120951126118097,265.62940827999955,67.1060880405,1,51.6151348229,1062.95785122
aleutian,162,203.803,54.3457336753,-5833.83490599,20.0294141341,1.4096915037255295,1.4097100265923783,-6.569786761417306e-06,20.39664341367496,-72.26390185000037,65.0928087025,1,51.4145679134,1138.49755786
aleutian,163,203.974,54.378990626,-5809.33941938,24.03700852015,0.8662739091712095,1.4436165870994668,-0.2499437435932043,23.976719216490995,294.80781667000065,133.193127367,1,51.354078899,1146.51124102
aleutian,164,204.156,54.4015436069,-5747.18641707,19.02929043087,1.0380120686378826,1.427144987767088,-0.1578531956485938,18.957076373303657,96.8265045149992,113.165722057,1,51.3635526693,1149.18699303
aleutian,165,204.315,54.4324351917,-5708.65818211,10.01660304961,1.6755597351736513,1.675570051937465,-3.078592734118745e-06,8.807669341488465,134.8278479949995,84.1350957158,1,51.3449759329,1152.22751838
aleutian,166,204.465,54.4752210035,-5696.43427174,11.019807841,1.413978532695265,1.1783960890592773,0.090875154253957,9.656658214159515,151.79407236499992,97.1692053101,1,51.2903218476,1154.67664588
aleutian,167,204.607,54.5258997866,-5685.40037523,10.0193223549,1.0168799712806076,1.525128221247754,-0.1999396585192066,8.470521236747377,84.71538282999973,87.1638111501,1,51.2270739947,1153.27637106
aleutian,168,204.6735,54.5572186222,-5673.62584777,5.01099271843,2.165383720569838,1.4439744843667033,0.1998718872558725,3.141442399010141,-0.9237685699999928,73.1579758079,1,51.1455030545,1149.45031498
aleutian,185,206.534,55.4080935195,-5467.64849538,23.05216937952,3.843399965378685,0.3665871182392731,0.8258488157050414,23.014114914291557,394.7442658899999,81.1813151186,1,,867.075810794
aleutian,190,207.167,55.6581312485,-5440.0754652,24.04972553515,1.0999252897327272,0.1571531353656785,0.7499708335963583,22.40151156992503,456.05002307999985,105.212567714,1,,832.960256908
aleutian,191,207.294,55.7073461397,-5441.85810452,28.05812716227,1.131903704341381,0.1886773375212065,0.7142510280851977,26.87847266674458,966.0669920950004,112.226887772,1,,841.150742078
aleutian,192,207.421,55.7564296493,-5434.15474726,33.06976138039,1.7040854427127274,0.3043932002022868,0.6968917730083458,34.19022085347012,341.88634917499985,102.211310422,1,,843.012161777
aleutian,193,207.543,55.8088154731,-5437.6015505,98.2239002759,2.8856203101780658,0.8359979880790309,0.5507341585941017,160.51821768077713,-646.4127988199998,107.241726604,1,,837.500758917
aleutian,194,207.645,55.8748348172,-5396.24455196,241.5525393982,1.3061878942883196,4.02287547284299,-0.5097870660181494,933.820363001402,203.7678592743,80.1910512539,0,,827.719392212
aleutian,195,207.763,55.9304400798,-5407.97164135,56.11609441007,7.413760047176172,0.5734917905464586,0.856398220014063,75.52997577432427,-21.931363794999925,109.222320561,1,,822.610102266
aleutian,196,207.88,55.9631164326,-5402.82089856,38.07340578178,6.86745798502942,0.1865044213468323,0.9471206647831732,39.059183878844,415.7949871899996,124.233109576,1,,823.183919079
aleutian,197,207.996,55.9963198698,-5430.67342537,68.1365665428,2.2633155371791123,0.5870928906462866,0.5880640227448494,89.87115309487518,-21.82715738500019,129.252539031,1,,826.17149857
aleutian,198,208.129,56.0447107101,-5400.90520372,147.2992033046,3.673091002136046,0.6130480884240574,0.713939246734083,254.33025714500627,2174.294365582,181.360749806,0,,830.977179342
aleutian,209,208.813,56.2726632917,-5332.82845858,122.2424847417,3.0432849363028516,0.4932083920911004,0.72107489182507,184.24395186678984,-170.108751235,156.303947468,0,,824.61707353
aleutian,210,208.953,56.3075635562,-5347.09013033,45.104538954030005,1.201710522394443,0.1502387655367135,0.7777449688714007,44.982523979887645,47.32579698999962,160.36189578,1,,825.420594589
aleutian,212,209.115,56.4067346026,-5327.89733541,87.1487610106,3.4471107405611106,0.3982400649538948,0.7928719198348619,118.66906065417668,3285.5623256585,205.33237041866,0,,822.458965726
aleutian,213,209.283246766,56.4075799399,-5311.20721521,97.1635088489,3.991238625985168,0.4088752633589999,0.8141524180320967,138.94794595032735,1065.803419705,207.33152444863,0,,836.225209269
aleutian,214,209.4515,56.40819757,-5295.01422957,175.3036627905,3.1499250092944444,0.4068900962247676,0.7712053710110574,273.6809381631711,1156.8342728599998,216.36363715069,0,,854.513870461
aleutian,217,209.781,56.5616533721,-5247.43434257,13.02748321203,0.4405639007840304,0.2753577307313193,0.2307601318080427,11.24770035836927,-307.15421698499995,75.1555412403,1,,855.518603441
aleutian,242,213.029,57.764641278,-4830.64994499,16.04664117857,0.7286440854282644,0.1040980124026292,0.7499873906368341,14.260328676184168,-141.09614925000005,85.24587739202,1,39.3309707704,975.719390558
aleutian,246,213.043,58.0368656044,-4893.2493739,6.0134128022599995,0.1601504238996053,0.3202994213299171,-0.3333313539809858,4.044964696686193,-7.503232784999909,113.24526294976,1,,963.152101878
aleutian,249,213.51,58.1399645453,-4873.72503375,10.02646292061,0.695257818579525,1.6219215019746824,-0.399910216345934,8.452741965238026,9.316946110000115,104.270303267,1,,993.348202192
hikurangi,0,177.757331679,-41.4879268586,-3185.34941596,287.871018501,0.8718336704296026,0.8022537770741588,0.0415628786054125,652.778404897835,-342.663637560775,168.906262374,0,,486.588320833
hikurangi,1,177.85932534,-41.4710936095,-3191.9041741,298.865504943,0.8634013872929098,0.7205471775560305,0.090188667048354,667.3652361315395,94.6764914793,256.84426273078003,0,,488.038139318
hikurangi,2,177.961265905,-41.4541703144,-3207.4229125,312.012058195,0.7216010110973019,0.9841447884055816,-0.1539172937636982,750.1911181797431,372.60954705505,194.97850013108,0,,489.100538377
hikurangi,3,177.99348845,-41.4166461187,-3228.99316967,287.025638717,0.8517552165740003,0.5946359470683368,0.177766067692352,565.1321593850706,36.64104453600004,218.041476537,0,,489.97031352
hikurangi,4,178.066375688,-41.4089394446,-3221.26033404,335.086688641,0.6906404576333053,0.9982923737887816,-0.1821575792901322,831.0059739092593,17.357961590000002,195.02160886643,0,,491.014290943
hikurangi,34,179.268038197,-39.4107495271,-3548.97090437,299.8600112812,0.3178600377151629,0.9536865386412954,-0.5000418488389593,541.2056647392413,1152.777414333,124.9195088823,0,128.20890593,609.036895492
izu-bonin,0,143.471996059,24.5874097952,-8429.84613165,164.64087451,2.1020011025881034,4.965545153097218,-0.4051680663859262,389.2313731710743,1402.58823607,83.8231280673,0,139.095060594,103.199788468
izu-bonin,1,143.371574137,24.634634426,-8434.94039695,34.968685580400006,10.110931014499528,6.77957028721433,0.1972327918382841,74.95033148812323,1823.3412611399997,80.9296777886,1,138.930256882,112.300762908
izu-bonin,2,143.334523936,24.7248468141,-7905.25856807,20.01184755024,8.553650996527349,5.726025670714494,0.1980174615787724,28.57690525299345,984.28398061,40.02386840046,1,138.750472692,113.197851049
izu-bonin,3,143.321236866,24.8311944246,-7472.44833568,10.00629883788,10.819882400293563,7.26110924963595,0.1968240027737353,11.990221583979697,2151.0456253,77.049135382,1,138.568247199,111.005295355
izu-bonin,4,143.288064095,24.9240857268,-7416.35479166,11.00452304076,8.579165320260156,10.261474247564449,-0.0892914978415743,14.223868614049287,2423.0419938950004,82.0348887653,1,138.393247464,110.819449445
izu-bonin,5,143.286404754,24.9240857268,-7417.83440956,9.00603352528,7.991035572062103,9.952731145429356,-0.1093246253282487,10.242453328044537,2448.9467257449996,69.0467259671,1,138.391836775,110.953014673
izu-bonin,11,143.237841628,25.3559441715,-5632.45163314,75.0362681319,3.730547780342072,7.005394803777553,-0.3050358175610555,176.1255516814204,-292.31884906000005,40.0197552727,1,137.662276171,104.641431027
izu-bonin,12,143.19525192,25.4417550638,-6045.17248385,37.0240289483,4.963939233661325,11.601156640272745,-0.4006748561627936,64.5564161309832,775.7445452200002,35.0229371831,1,137.48954556,106.314989575
izu-bonin,16,143.226612125,25.7664608181,-5657.20861999,20.016714159609997,8.514651103847932,6.983481733522151,0.0987970219634282,32.52184590336537,1156.7924733275004,59.04939169349,1,137.001270796,102.376984289
izu-bonin,17,143.216651489,25.8664106528,-5264.71053325,104.0875158325,2.454932708217396,3.6213280021299687,-0.1919593890904481,186.53983532020604,-704.3441403000002,53.0446985196,1,136.839813476,102.661331645
izu-bonin,25,143.318619166,26.5697478404,-6333.09426698,4.00353829718,3.359631010143422,3.359630637503211,5.5458505811141506e-08,2.172504748000375,822.8030543349996,37.0327665959,1,136.55621305,93.365458131
izu-bonin,26,143.318619166,26.6530899737,-7176.97873222,19.01688392332,8.667512736329265,4.024558488152156,0.3658153319547584,26.368887288085876,693.948279315,47.04170860549,1,137.221523141,92.2671909124
izu-bonin,27,143.328418025,26.7356842181,-7904.17860377,29.0259471161,8.01049401926953,5.672992113552306,0.1708264899037961,51.81155648623468,392.61188652750025,41.03664154989,1,138.061265761,90.623798479
izu-bonin,28,143.328418025,26.8290783568,-8292.84805898,36.0326036468,10.262790484099812,4.554925362331133,0.385205464926195,67.50348815264293,123.5458337049995,72.0652833796,1,138.718468994,89.2070527554
izu-bonin,29,143.321316237,26.9197758166,-8716.92329076,59.0526934271,5.460061355532286,3.750043067775656,0.1856676329780907,109.26352357857668,-28.207503194999845,68.0609031633,1,139.215851497,88.1548615922
izu-bonin,30,143.312128962,27.0102897032,-8934.12126463,59.0539448821,7.488751672600861,3.5729086949800446,0.3540013747933556,119.7869332414472,2990.4691079599993,187.171677568,1,139.34338895,87.2543684119
izu-bonin,31,143.312128962,27.1012613131,-8886.28042637,72.06513256529999,4.197292450436205,3.971171045590332,0.0276822446419534,153.65634184174297,1623.0702402399993,156.1399933369,1,139.723131718,85.9195684543
izu-bonin,32,143.328204487,27.1925052579,-9252.98778029,49.0446615631,5.125383844373243,9.583242270364345,-0.3030778259788972,104.84190932361884,2320.4865043200007,189.17044289,1,140.128191212,83.7673093221
izu-bonin,33,143.328204487,27.2832030867,-9277.12545766,59.055116431,6.106182984712495,4.497649899235303,0.1516935529899011,130.12934041257222,1440.472951600001,51.0476844314,1,140.591801979,82.6256474507
izu-bonin,34,143.32107457,27.3739005763,-9318.30120376,75.0674525364,6.006478665727901,3.195505047528894,0.3054747439021644,162.14061537189596,1106.13451817,98.0886087954,1,140.860576347,82.0627902859
izu-bonin,35,143.304287709,27.4674581457,-9197.36030045,80.0743144548,5.7393115885604,2.7704807536204035,0.3488723009402101,167.57283829944288,643.6698040249994,103.096020337,1,141.08164756,82.2976244795
izu-bonin,36,143.303632715,27.5675562788,-9297.21251797,90.0857084842,5.155646332465461,2.714196803401236,0.310228487012321,184.86416787039033,1206.1462083200004,137.130746642,1,141.337462896,81.8008565946
izu-bonin,37,143.296195879,27.6636292594,-9285.36593307,101.0968877257,5.577200670367985,2.362690257468925,0.4048557394698114,207.3906656567435,-279.91528931999983,141.135500704,1,141.59667476,82.0422774107
izu-bonin,38,143.296195879,27.760869634,-8972.17093426,96.0929842834,6.901976587223855,2.061033508829824,0.540102379280533,195.2337742700448,507.5775864799998,125.121027124,1,141.915546,82.0385851563
izu-bonin,39,143.297182557,27.8581099663,-9112.88733025,89.086764043,7.727783215000845,2.2524587619373224,0.5486164028603338,176.00584273069703,940.7148906449992,124.120838529,1,142.24191516,82.1704296395
izu-bonin,40,143.297182557,27.96420255,-8692.33079153,74.0692291171,5.037448987499477,2.27645238347114,0.377499840917588,137.9911516150811,-69.25114673999997,141.13296249783,1,142.574885146,82.5836206401
izu-bonin,41,143.271148558,28.0513737457,-8820.21087653,58.0470631954,7.93796419541792,2.540315417740809,0.5151273851194702,106.1916102242365,25.95253804500044,108.088736186,1,142.704743978,84.7051231746
izu-bonin,42,143.251964363,28.1350973426,-8685.47983249,54.0443910493,7.435404137784523,2.6152631705776455,0.4795841728037812,98.02784394954912,-73.90209023999978,86.0713640593,1,142.841141285,86.5230098842
izu-bonin,43,143.227809019,28.2176954876,-8476.94473672,54.0372454312,6.444843740085471,2.2640565946380735,0.4800591331580684,96.20640666221928,-43.73914566999974,102.071703198,1,142.9347672,88.8118633613
izu-bonin,44,143.193726841,28.2980415687,-8909.24197427,56.0389136257,7.723716857232491,2.840634400156318,0.4622226522107448,108.32033925742508,-3.5048175199999605,96.0678837361,1,142.973203858,92.0000841364
izu-bonin,45,143.169489898,28.3806295998,-9239.34101784,65.0517219017,6.439434585416326,3.0833631538626305,0.352424941014006,129.0149441753356,26.40284899499966,97.0782289255,1,142.915325412,94.5859003053
izu-bonin,46,143.145215441,28.4632133972,-9290.41345522,72.02547180869999,5.619291820913868,2.9958166596776983,0.3045202700751164,152.30095078082948,168.8305760100002,118.04466147337,1,142.771269395,97.2825734257
